Time	TSS_line3	NO3_line3	CODtot_line3	CODsol_line3	TSS_line2	NO3_line2	CODtot_line2	CODsol_line2	TSS_line1	NO3_line1	CODtot_line1	CODsol_line1	Cond_ns	Turb_ns	Temp_ns	Ammonium_ns	Cond_es	Turb_es	Temp_es	NH4_infl	NH3_line3	Turb_rz	Cond_rz	Temp_rz	PO4_mixinggutter	TSS_efflPST	NO3_efflPST	CODtot_efflPST	CODsol_efflPST	TSS_efflRBT	NO3_efflRBT	CODtot_efflRBT	CODsol_efflRBT	Cond_line1	Turb_line1	Cond_line2	Turb_line2	Cond_line3	Turb_line3	NH4_efflPST	PO4_efflPST	PO4_sandtrap	NH4_splittingworks	PO4_splittingworks	Flow_line1	Flow_line2	Flow_line3	Flow_total
1-01-13 0:05	168.4570313	0.634765625	459.5947266	172.3632813	122.8027344	1.171875	462.890625	209.375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	26.78222656	57.3362236	Bad	Bad	Bad	Bad	883.3007813	81.0546875	0	0	32.23063278	1.684773803	131.0943604	55.28971481	Bad	Bad	883.2682495	80.98144531	Bad	Bad	32.421875	5.791015625	Bad	Bad	Bad	455.319519	3987.127686	2516.740723	6965.193848
1-01-13 0:10	167.7246094	0.646972656	455.5664063	172.265625	133.0566406	1.245117188	468.0175781	209.4726563	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	26.171875	56.4411087	Bad	Bad	Bad	Bad	870.6054688	73.73046875	0	0	31.63452148	1.709187865	130.9539795	59.91862106	Bad	Bad	870.6950073	73.70605469	Bad	Bad	32.39746094	5.760498047	Bad	Bad	Bad	505.9497986	4195.691895	2607.538818	7315.210938
1-01-13 0:15	171.6308594	0.634765625	470.9472656	177.1484375	126.953125	1.196289063	465.4541016	203.515625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	25.85449219	55.70488739	Bad	Bad	Bad	Bad	873.046875	70.3125	0	0	30.27954102	1.636149049	130.7312012	57.04426956	Bad	Bad	873.0957031	70.34505463	Bad	Bad	32.49511719	5.734863281	Bad	Bad	Bad	519.2511597	4425.947754	2507.606201	7457.34668
1-01-13 0:20	179.1992188	0.659179688	481.5673828	177.5390625	140.625	1.153564453	473.1445313	206.5429688	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	25.65917969	55.46875	Bad	Bad	Bad	Bad	876.953125	81.54296875	0	0	30.8858242	1.695760131	130.7434082	58.70930862	Bad	Bad	876.8798828	81.71386719	Bad	Bad	32.44628906	5.555419922	Bad	Bad	Bad	548.522583	4631.655273	2499.581787	7684.301758
1-01-13 0:25	198.2421875	0.68359375	489.9902344	177.1484375	142.3339844	1.196289063	480.46875	203.7109375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	25.61035156	56.19316864	Bad	Bad	Bad	Bad	863.7695313	82.03125	0	0	31.498209	1.67588973	132.208252	59.17643356	Bad	Bad	863.7492065	82.0475235	Bad	Bad	32.59277344	5.760498047	Bad	Bad	Bad	576.6168213	4826.839355	2539.668213	7949.130859
1-01-13 0:30	181.7626953	0.78125	470.0317383	177.734375	169.5556641	1.019287109	492.9199219	195.8984375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	25.5859375	57.34822464	Bad	Bad	Bad	Bad	852.5390625	96.19140625	0	0	32.7229805	1.684977174	132.6945038	58.48144531	Bad	Bad	852.5309448	96.11816406	Bad	Bad	32.6171875	5.625	Bad	Bad	Bad	601.8915405	4965.055664	2503.223877	8074.712402
1-01-13 0:35	169.921875	0.5859375	452.6367188	177.1484375	148.9257813	1.147460938	470.9472656	192.1875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	25.5859375	58.41772461	Bad	Bad	Bad	Bad	838.8671875	87.890625	0	0	32.48901367	1.684570313	132.9406738	57.03450394	Bad	Bad	838.8508911	87.92317963	Bad	Bad	32.66601563	5.606689453	Bad	Bad	Bad	647.0147705	4234.133301	2599.942871	7485.632324
1-01-13 0:40	152.8320313	0.671386719	436.1572266	167.1875	177.4902344	1.139322877	519.1040039	205.6640625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	25.31738281	58.39043427	Bad	Bad	Bad	Bad	868.1640625	107.9101563	0	0	32.12280273	1.683756471	132.5927734	58.22265625	Bad	Bad	868.2047729	108.0322266	Bad	Bad	32.69042969	5.522460938	Bad	Bad	Bad	696.5323486	6088.037109	2526.88501	9315.996094
1-01-13 0:45	163.8183594	0.537109375	448.9746094	177.9296875	214.5996094	1.049804688	561.7675781	205.6640625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	24.78027344	56.07910156	Bad	Bad	Bad	Bad	850.0976563	126.953125	0	0	30.03336525	1.708577514	131.4971924	59.75911331	Bad	Bad	849.9511719	126.9205704	Bad	Bad	32.71484375	5.635986328	Bad	Bad	Bad	724.8608398	4944.603516	2670.178955	8344.18457
1-01-13 0:50	160.6445313	0.646972656	457.03125	174.609375	177.8564453	1.000976563	512.6953125	195.1171875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	24.12109375	53.90584183	Bad	Bad	Bad	Bad	814.9414063	106.4453125	0	0	31.25203514	1.743408203	132.7056885	58.95182419	Bad	Bad	814.9577026	106.2988281	Bad	Bad	32.83691406	5.573730469	Bad	Bad	Bad	828.4265747	6628.5	2587.573975	10047.55371
1-01-13 0:55	176.2695313	0.732421875	471.3134766	182.2265625	178.4667969	0.952148438	516.3574219	196.875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	24.38964844	53.18593216	Bad	Bad	Bad	Bad	822.7539063	100.0976563	0	0	33.17464066	1.732991576	133.6120605	57.41862106	Bad	Bad	822.6074219	100.1464844	Bad	Bad	32.78808594	5.562744141	Bad	Bad	Bad	851.3621216	6265.699707	2621.897949	9745.015625
1-01-13 1:00	171.875	0.720214844	465.0878906	177.8320313	187.9882813	1.000976563	505.0048828	191.6992188	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	24.26757813	54.12597656	Bad	Bad	Bad	Bad	796.875	106.9335938	0	0	31.06791115	1.672159791	133.9904785	58.29589844	Bad	Bad	796.8505859	106.8929062	Bad	Bad	32.76367188	5.522460938	Bad	Bad	Bad	868.4249268	6050.412598	2697.075928	9619.862305
1-01-13 1:05	165.7714844	0.732421875	461.4257813	176.5625	187.9882813	0.805664063	506.8359375	190.0390625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	23.99902344	55.52558136	Bad	Bad	Bad	Bad	782.2265625	103.515625	0	0	31.99462891	1.684773803	134.7595215	59.96419144	Bad	Bad	781.9987183	103.4830704	Bad	Bad	32.66601563	5.379638672	Bad	Bad	Bad	885.4700928	5788.306152	2752.527588	8548.03418
1-01-13 1:10	165.4052734	0.537109375	459.5947266	179.296875	206.0546875	0.817871094	509.3994141	187.0117188	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	23.75488281	56.34724808	Bad	Bad	Bad	Bad	773.4375	100.0976563	0	0	31.70572853	1.709391236	131.4666748	59.08366013	Bad	Bad	773.5351563	100.0081406	Bad	Bad	32.6171875	5.21484375	Bad	Bad	Bad	911.9099121	7061.413086	2844.832764	10822.69727
1-01-13 1:15	177.734375	0.5859375	462.1582031	172.65625	187.0117188	0.87890625	489.2578125	180.859375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	23.51074219	56.37207031	Bad	Bad	Bad	Bad	762.369812	104.4921875	0	0	31.71793556	1.733398438	133.6578369	58.99251175	Bad	Bad	762.326416	104.4352188	Bad	Bad	32.69042969	5.295410156	Bad	Bad	Bad	934.0458984	6357.535156	3074.521973	10370.59473
1-01-13 1:20	168.8232422	0.640869141	455.9326172	173.046875	165.7714844	0.756835938	473.5107422	181.25	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	22.72949219	54.61962891	Bad	Bad	Bad	Bad	749.5117188	98.14453125	0	0	32.09838867	1.702779174	131.829834	57.32258987	Bad	Bad	749.4873047	98.12011719	Bad	Bad	32.56835938	5.33203125	Bad	Bad	Bad	957.7533569	6796.532715	3211.281982	10970.10938
1-01-13 1:25	174.0722656	0.439453125	458.4960938	175.1953125	159.9121094	1.07421875	452.2705078	175	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	21.99707031	53.79618454	Bad	Bad	Bad	Bad	743.1640625	93.75	0	0	31.25406837	1.732991576	132.0175171	58.78743362	Bad	Bad	742.9118042	93.70931244	Bad	Bad	32.51953125	5.181884766	Bad	Bad	Bad	978.1033936	6730.822754	3314.539551	11029.4707
1-01-13 1:30	162.5976563	0.439453125	444.9462891	172.65625	175.0488281	0.87890625	465.8203125	173.828125	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	21.63085938	53.49121094	Bad	Bad	Bad	Bad	724.1210938	97.65625	0	0	31.73421288	1.745401978	135.144043	60.75846481	Bad	Bad	724.0315552	97.71321869	Bad	Bad	32.421875	5.181884766	Bad	Bad	Bad	1008.21875	6891.768555	3418.581787	11323.11133
1-01-13 1:35	176.0253906	0.5859375	442.3828125	160.9375	191.6503906	0.830078125	490.3564453	176.953125	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	21.33789063	52.70996094	Bad	Bad	Bad	Bad	710.9375	88.8671875	0	0	31.98445702	1.733262777	132.5714111	57.02799606	Bad	Bad	710.8561401	88.87532806	Bad	Bad	32.32421875	5.013427734	Bad	Bad	Bad	1039.389526	7043.321777	3563.549072	11652.29102
1-01-13 1:40	171.1425781	0.524902344	448.6083984	169.7265625	167.7246094	0.87890625	458.1298828	169.3359375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	20.94726563	52.53105927	Bad	Bad	Bad	Bad	697.265625	97.65625	0	0	31.74234962	1.659749389	132.598877	59.76887894	Bad	Bad	697.2330933	97.68880463	Bad	Bad	32.25097656	5.0390625	Bad	Bad	Bad	1068.693481	7126.543457	3755.756836	11955.51074
1-01-13 1:45	167.4804688	0.439453125	446.4111328	171.09375	160.8886719	0.952148438	454.4677734	169.53125	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	20.75195313	52.74637985	Bad	Bad	Bad	Bad	690.4296875	95.21484375	0	0	31.00992775	1.756998658	132.2174072	57.02799606	Bad	Bad	690.2750854	95.20670319	Bad	Bad	31.98242188	4.951171875	Bad	Bad	Bad	1096.635254	7506.791992	3861.649902	12469.61914
1-01-13 1:50	165.0390625	0.341796875	444.2138672	169.53125	168.3349609	0.848388672	453.5522461	170.6054688	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	20.67871094	52.22167969	Bad	Bad	Bad	Bad	679.6875	97.65625	0	0	31.02620506	1.666768432	132.9467773	58.5042305	Bad	Bad	679.6508789	97.57486725	Bad	Bad	31.88476563	5.003356934	Bad	Bad	Bad	1131.216919	7534.501953	4059.473389	12731.22266
1-01-13 1:55	165.2832031	0.366210938	435.4248047	167.96875	170.8984375	0.805664063	452.2705078	169.7265625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	20.58105469	51.72139359	Bad	Bad	Bad	Bad	670.8984375	88.8671875	0	0	34.65169144	1.732991576	136.2365723	59.75911331	Bad	Bad	670.7600708	88.97298431	Bad	Bad	31.78710938	5.017089844	Bad	Bad	Bad	1172.359863	7714.272461	4141.519531	13031.20605
1-01-13 2:00	170.4101563	0.29296875	442.3828125	170.1171875	187.8662109	0.68359375	459.777832	166.5039063	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	20.28808594	50.5859375	Bad	Bad	Bad	Bad	664.0625	90.8203125	0	0	35.02400589	1.708577514	137.1612549	59.48730469	Bad	Bad	664.0543823	90.91796875	Bad	Bad	31.56738281	4.877929688	Bad	Bad	Bad	1214.293823	8326.168945	4238.913086	13783.83691
1-01-13 2:05	169.6777344	0.354003906	440.1855469	166.796875	205.3222656	0.732421875	469.8486328	164.2578125	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	20.1171875	49.92675781	Bad	Bad	Bad	Bad	658.203125	93.75	0	0	31.24593163	1.660563111	134.7564697	59.38151169	Bad	Bad	658.1624146	93.89648438	Bad	Bad	31.34765625	4.760742188	Bad	Bad	Bad	1239.104004	8451.304688	4349.66748	14044.61816
1-01-13 2:10	188.2324219	0.280761719	455.2001953	164.2578125	156.7382813	0.78125	433.59375	166.9921875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	19.77539063	49.21875	Bad	Bad	Bad	Bad	654.7851563	96.43554688	0	0	32.12280273	1.683756471	136.416626	60.52734375	Bad	Bad	654.8339844	96.48030853	Bad	Bad	31.12792969	4.716796875	Bad	Bad	Bad	1266.92688	8644.110352	4487.023438	14402.60254
1-01-13 2:15	190.1855469	0.162760422	458.4960938	164.0625	160.8886719	0.5859375	431.3964844	161.328125	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	19.40917969	50.41503906	Bad	Bad	Bad	Bad	655.7617188	85.9375	0	0	31.51448631	1.684773803	136.9552612	60.15950394	Bad	Bad	655.8024292	85.94156647	Bad	Bad	30.859375	4.5703125	Bad	Bad	Bad	1295.854492	8950.765625	4530.980469	14780.67871
1-01-13 2:20	193.8476563	0.219726563	472.0458984	173.2421875	151.7333984	0.805664063	413.0859375	157.7148438	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	19.21386719	50.54538345	Bad	Bad	Bad	Bad	654.296875	91.796875	0	0	32.23469925	1.709391236	134.777832	61.29882813	Bad	Bad	654.296875	91.82942963	Bad	Bad	30.56640625	4.454956055	Bad	Bad	Bad	1326.638916	9064.514648	4618.270996	15013.99121
1-01-13 2:25	208.4960938	0.048828125	498.7792969	177.9296875	153.8085938	0.830078125	402.4658203	148.6328125	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	19.04296875	49.10878372	Bad	Bad	Bad	Bad	654.296875	83.49609375	0	0	32.72501755	1.757405639	137.6983643	61.72526169	Bad	Bad	654.296875	83.55306244	Bad	Bad	30.46875	4.368896484	Bad	Bad	Bad	1348.713989	9246.177734	4733.737793	15331.70605
1-01-13 2:30	207.03125	0.268554688	498.3215332	178.4179688	145.3857422	0.68359375	401.7333984	153.125	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	18.79882813	48.38842773	Bad	Bad	Bad	Bad	654.296875	83.984375	0	0	34.59777832	1.708780885	138.2354736	60.34179688	Bad	Bad	654.296875	83.94368744	Bad	Bad	30.2734375	4.416503906	Bad	Bad	Bad	1384.689819	9527.222656	4761.378418	15677.83203
1-01-13 2:35	210.2050781	0.341796875	489.6240234	166.015625	152.0996094	0.732421875	394.0429688	146.484375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	18.50585938	49.15710449	Bad	Bad	Bad	Bad	598.6328125	81.54296875	0	0	31.75252342	1.732991576	136.2487793	59.77539063	Bad	Bad	598.697937	81.55924225	Bad	Bad	29.93164063	4.328613281	Bad	Bad	Bad	1425.176636	9542.955078	4759.749512	15732.37305
1-01-13 2:40	213.8671875	0.09765625	488.5253906	173.6328125	139.0380859	0.708007813	387.0849609	148.2421875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	17.91992188	49.04934311	Bad	Bad	Bad	Bad	580.5664063	83.984375	0	0	34.18375778	1.732991576	139.7684784	57.46744919	Bad	Bad	580.6803589	83.93554688	Bad	Bad	29.66308594	4.215087891	Bad	Bad	Bad	1472.332153	9890.804688	4767.565918	16135.24414
1-01-13 2:45	201.6601563	0.122070313	474.9755859	164.1927032	147.9492188	0.634765625	380.1269531	143.359375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	17.3828125	49.23762894	Bad	Bad	Bad	Bad	569.3359375	79.1015625	0	0	35.62011719	1.720987916	139.3478394	61.53645706	Bad	Bad	569.4498901	79.13411713	Bad	Bad	29.39453125	4.284667969	Bad	Bad	Bad	1523.888306	9615.017578	4822.24707	15967.1377
1-01-13 2:50	203.3691406	0.146484375	465.6982422	161.1328125	117.1875	0.708007813	358.8867188	143.75	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	16.796875	49.09708786	Bad	Bad	Bad	Bad	563.4765625	75.68359375	0	0	33.18278122	1.696573853	138.8000488	59.6761055	Bad	Bad	563.4602661	75.72428131	Bad	Bad	29.22363281	4.04296875	Bad	Bad	Bad	1571.96582	9479.211914	5073.604004	16129.32324
1-01-13 2:55	201.4160156	0.09765625	466.9189453	162.5	136.2304688	0.634765625	373.1689453	139.84375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	16.30859375	46.96024704	Bad	Bad	Bad	Bad	554.1992188	90.33203125	0	0	33.18888474	1.708577514	139.8834229	61.42985153	Bad	Bad	554.1503906	90.34830475	Bad	Bad	29.00390625	4.112548828	Bad	Bad	Bad	1617.769653	10123.41211	5022.958984	16768.68164
1-01-13 3:00	200.0732422	0.244140625	464.3554688	164.1601563	136.2304688	0.793457031	365.4785156	129.296875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	15.86914063	45.63029099	Bad	Bad	Bad	Bad	547.8515625	77.63671875	0	0	34.05151367	1.696980834	139.1723633	60.17903519	Bad	Bad	547.8434448	77.74251556	Bad	Bad	28.90625	4.094238281	Bad	Bad	Bad	1668.536255	10282.65039	5084.424316	17040.10547
1-01-13 3:05	246.8261719	0.1953125	488.8916016	157.03125	136.71875	0.927734375	355.9570313	126.5625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	15.47851563	45.19063187	Bad	Bad	Bad	Bad	544.4335938	103.0273438	0	0	33.2132988	1.781412721	136.9689941	59.96419144	Bad	Bad	544.3603516	102.7750626	Bad	Bad	28.85742188	4.064941406	Bad	Bad	Bad	1696.43457	10149.73047	5087.029785	16852.92383
1-01-13 3:10	352.0507813	0.29296875	573.4863281	157.8125	133.3007813	0.646972656	364.5629883	138.0859375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	15.0390625	45.63029099	Bad	Bad	Bad	Bad	539.0625	75.68359375	0	0	32.47883987	1.732991576	137.3046875	60.93098831	Bad	Bad	539.0136719	75.64290619	Bad	Bad	28.49121094	4.079589844	Bad	Bad	Bad	1732.087891	10518.24902	5028.182617	17283.06055
1-01-13 3:15	193.8476563	0.146484375	452.2705078	153.515625	130.859375	0.756835938	353.3935547	129.296875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	14.74609375	46.70389938	Bad	Bad	Bad	Bad	528.3203125	70.80078125	0	0	32.71077347	1.685180664	138.0523682	61.52018356	Bad	Bad	528.255188	70.74381256	Bad	Bad	28.27148438	4.035644531	Bad	Bad	Bad	1743.247803	10620.85059	5165.657227	17534.29688
1-01-13 3:20	199.4628906	0.036621094	458.1298828	159.4726563	121.8261719	0.646972656	351.1962891	133.1054688	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	14.50195313	46.52119827	Bad	Bad	Bad	Bad	520.0195313	66.40625	0	0	32.85522461	1.720987916	137.3474121	59.95768356	Bad	Bad	519.9544067	66.37369537	Bad	Bad	27.9296875	3.793945313	Bad	Bad	Bad	1748.498169	10527.00488	5340.352539	17618.91016
1-01-13 3:25	191.8945313	0.073242188	444.5800781	152.9296875	125	0.671386719	332.5195313	123.2421875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	14.20898438	45.75195313	Bad	Bad	Bad	Bad	512.6953125	69.3359375	0	0	34.66389847	1.684570313	139.8895264	59.793293	Bad	Bad	512.6708984	69.47428131	Bad	Bad	27.5390625	3.923339844	Bad	Bad	Bad	1278.420898	10953.03125	5228.666992	17464.6875
1-01-13 3:30	194.8242188	0.109863281	448.2421875	152.1484375	121.2158203	0.708007813	339.2944336	128.0273438	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.94042969	44.74297333	Bad	Bad	Bad	Bad	506.8359375	68.11523438	0	0	32.72705078	1.721394897	139.3463135	61.02376175	Bad	Bad	506.7952576	68.11930084	Bad	Bad	27.22167969	3.775634766	Bad	Bad	Bad	1465.24292	11011.26465	5407.591797	17888.61719
1-01-13 3:35	193.8476563	0.122070313	441.2841797	141.015625	127.6855469	0.537109375	347.1679688	128.4179688	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.79394531	44.42148972	Bad	Bad	Bad	Bad	509.765625	65.91796875	0	0	32.47273636	1.782023072	139.1662598	59.98698044	Bad	Bad	509.6842346	65.93424225	Bad	Bad	26.87988281	3.706054688	Bad	Bad	Bad	1591.078491	10832.16016	5346.181641	17773.96289
1-01-13 3:40	266.8457031	0.018310547	522.5830078	148.828125	128.5400391	0.78125	334.8999023	126.171875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.57421875	44.76298141	Bad	Bad	Bad	Bad	500	67.87109375	0	0	33.67106247	1.720987916	139.7125244	61.03352737	Bad	Bad	499.9918518	67.90364838	Bad	Bad	26.51367188	3.706054688	Bad	Bad	Bad	1678.938721	11201.95703	5469.564941	18356.49219
1-01-13 3:45	175.5371094	0	421.5087891	144.921875	146.484375	0.610351563	351.9287109	129.1015625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.30566406	45.37773895	Bad	Bad	Bad	Bad	490.234375	81.0546875	0	0	32.96305466	1.708848715	138.8000488	60.15787888	Bad	Bad	490.2506409	81.21744537	Bad	Bad	26.00097656	3.654785156	Bad	Bad	Bad	1770.022339	11266.6084	5376.778809	18417.95313
1-01-13 3:50	168.4570313	0.146484375	406.4941406	140.8203125	167.6025391	0.48828125	360.7177734	112.3046875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.13476563	45.45898438	Bad	Bad	Bad	Bad	485.8398438	128.90625	0	0	33.46354294	1.732991576	139.8895264	60.18554688	Bad	Bad	485.8235779	128.9550781	Bad	Bad	25.46386719	3.596191406	Bad	Bad	Bad	1875.213623	11512.94824	5499.377441	18892.08203
1-01-13 3:55	162.8417969	0.048828125	405.3955078	140.625	157.7148438	0.512695313	346.8017578	110.546875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.03710938	45.48299026	Bad	Bad	Bad	Bad	475.0976563	121.5820313	0	0	34.40958786	1.684977174	139.5283966	61.71223831	Bad	Bad	475.1139221	121.4925156	Bad	Bad	24.90234375	3.57421875	Bad	Bad	Bad	1930.278809	11802.74707	5394.431152	19130.53711
1-01-13 4:00	169.3115234	0.036621094	407.5927734	142.4804688	147.4609375	0.415039063	342.7734375	114.9414063	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.03710938	45.47098923	Bad	Bad	Bad	Bad	472.4121094	95.21484375	0	0	34.18782425	1.715189576	138.0981445	60.83821487	Bad	Bad	472.4405823	95.27181244	Bad	Bad	24.48730469	3.464355469	Bad	Bad	Bad	1972.889771	11755.48047	5444.211426	19177.12305
1-01-13 4:05	166.5039063	0.048828125	404.6630859	140.4296875	135.7421875	0.610351563	329.2236328	115.8203125	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.03710938	45.48319626	Bad	Bad	Bad	Bad	470.2148438	80.078125	0	0	33.20515823	1.708984375	139.8864746	59.96419144	Bad	Bad	470.1538086	80.08626556	Bad	Bad	24.07226563	3.273925781	Bad	Bad	Bad	2018.087036	12473.07813	5532.358398	20026.55078
1-01-13 4:10	162.109375	0.024414063	402.6489258	141.8945313	123.6572266	0.689697266	316.2231445	113.4765625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.03710938	45.48319626	Bad	Bad	Bad	Bad	464.3554688	71.2890625	0	0	34.99959183	1.709187865	139.8803711	61.90755081	Bad	Bad	464.3473206	71.20767975	Bad	Bad	23.70605469	3.145751953	Bad	Bad	Bad	2015.441528	12056.7666	5460.618164	19537.36914
1-01-13 4:15	166.9921875	0.122070313	399.9023438	131.640625	125	0.708007813	319.7021484	111.5234375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.03710938	45.45898438	Bad	Bad	Bad	Bad	462.4023438	67.87109375	0	0	34.42518616	1.684773803	139.8864746	61.32487106	Bad	Bad	462.3779297	67.92806244	Bad	Bad	23.38867188	3.098144531	Bad	Bad	Bad	2058.233643	12367.65137	5477.727051	19908.1543
1-01-13 4:20	180.7861328	0	412.7197266	137.7929688	96.92382813	0.634765625	299.9267578	121.484375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.04931641	45.45939255	Bad	Bad	Bad	Bad	450.6835938	66.89453125	0	0	32.97526169	1.732991576	138.4460449	61.57307816	Bad	Bad	450.7324219	66.80501556	Bad	Bad	23.046875	3.208007813	Bad	Bad	Bad	2167.635254	12948.76465	5603.266113	20724.20898
1-01-13 4:25	197.5097656	0	440.9179688	139.453125	113.7695313	0.5859375	297.3632813	113.4765625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.03710938	45.47098923	Bad	Bad	Bad	Bad	440.4296875	61.03515625	0	0	33.20719528	1.782023072	141.7022705	61.512043	Bad	Bad	440.3645935	61.05143356	Bad	Bad	22.60742188	3.050537109	Bad	Bad	Bad	2250.582031	12445.49805	5642.126465	20342.74805
1-01-13 4:30	218.0175781	0	453.0029297	142.7734375	131.8359375	0.537109375	323.5473633	116.015625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	13.03710938	45.48299026	Bad	Bad	Bad	Bad	439.453125	72.99804688	0	0	33.09936523	1.709391236	140.2526855	61.50065231	Bad	Bad	439.4368591	72.95328522	Bad	Bad	22.24121094	3.035888672	Bad	Bad	Bad	2291.783447	11347.74219	5483.833496	19127.90039
1-01-13 4:35	183.1054688	0	406.1279297	131.8359375	107.1777344	0.708007813	296.9970703	109.9609375	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	11.43798828	29.07714844	Bad	Bad	Bad	Bad	429.6875	61.5234375	0	0	34.42789841	1.709391236	139.9078369	63.47167969	Bad	Bad	429.6142578	61.47460938	Bad	Bad	21.85058594	2.947998047	Bad	Bad	Bad	2305.898926	12336.58398	5667.107422	20315.59766
1-01-13 4:40	165.8935547	0	383.4228516	128.7109375	108.6425781	0.646972656	298.0957031	106.640625	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	11.20605469	29.49191666	Bad	Bad	Bad	Bad	426.7578125	56.640625	0	0	33.66292191	1.733398438	139.5324707	60.25227737	Bad	Bad	426.8066406	56.63248825	Bad	Bad	21.41113281	2.882080078	Bad	Bad	Bad	2296.41748	12760.31738	5609.39502	20670.67188
1-01-13 4:45	177.9785156	0	392.2119141	125.9765625	81.78710938	0.659179688	279.7851563	119.921875	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	10.83984375	30.37150002	Bad	Bad	Bad	Bad	435.546875	57.12890625	0	0	33.94165039	1.757202148	139.541626	59.99023438	Bad	Bad	435.5712891	57.15332031	Bad	Bad	20.97167969	2.834472656	Bad	Bad	Bad	2337.58252	12672.27539	7919.144043	22933.54297
1-01-13 4:50	172.3632813	0	395.324707	132.3242188	92.28515625	0.659179688	270.4467773	106.7382813	0	0	0	0	Bad	Bad	Bad	Bad	Bad	Bad	Bad	10.69335938	30.63964844	Bad	Bad	Bad	Bad	430.6640625	58.59375	0	0	34.09559631	1.733194947	140.6066895	62.31119919	Bad	Bad	430.7128906	58.58561325	Bad	Bad	20.60546875	2.834472656	Bad	Bad	Bad	2290.739014	12757.72363	10243.95313	25298.44922
